user_id,track_id,timestamp,play_count,time_of_day,user_mood
user_21,track_17,2024-10-30 10:51:13.027715,5,10:51,Romantic
user_22,track_39,2024-03-11 10:51:13.027715,1,10:51,Calm
user_28,track_9,2024-06-29 10:51:13.027715,3,10:51,Dark
user_9,track_99,2024-01-10 10:51:13.027715,8,10:51,Melancholic
user_26,track_77,2024-12-16 10:51:13.027715,8,10:51,Dark
user_9,track_79,2024-02-07 10:51:13.027715,4,10:51,Romantic
user_15,track_82,2024-02-15 10:51:13.027715,2,10:51,Dark
user_10,track_97,2024-04-21 10:51:13.027715,8,10:51,Energetic
user_24,track_6,2024-02-05 10:51:13.027715,8,10:51,Melancholic
user_42,track_91,2024-04-13 10:51:13.027715,10,10:51,Happy
user_8,track_23,2024-01-31 10:51:13.027715,4,10:51,Energetic
user_24,track_59,2024-10-31 10:51:13.027715,3,10:51,Happy
user_16,track_91,2024-04-19 10:51:13.027715,2,10:51,Calm
user_49,track_98,2024-04-29 10:51:13.027715,9,10:51,Happy
user_26,track_46,2024-05-09 10:51:13.027715,1,10:51,Dark
user_27,track_38,2024-10-18 10:51:13.027715,7,10:51,Happy
user_37,track_14,2024-11-03 10:51:13.027715,5,10:51,Romantic
user_4,track_100,2024-09-18 10:51:13.027715,8,10:51,Energetic
user_50,track_72,2024-09-23 10:51:13.027715,4,10:51,Energetic
user_24,track_62,2024-04-04 10:51:13.027715,7,10:51,Happy
user_19,track_35,2024-03-08 10:51:13.027715,5,10:51,Energetic
user_36,track_19,2024-09-19 10:51:13.027715,5,10:51,Romantic
user_39,track_30,2024-09-27 10:51:13.027715,9,10:51,Energetic
user_10,track_78,2024-10-07 10:51:13.027715,9,10:51,Happy
user_25,track_84,2024-03-11 10:51:13.027715,9,10:51,Melancholic
user_18,track_25,2024-08-26 10:51:13.027715,6,10:51,Melancholic
user_19,track_40,2024-02-26 10:51:13.027715,6,10:51,Calm
user_36,track_88,2024-07-12 10:51:13.027715,5,10:51,Energetic
user_10,track_14,2024-06-25 10:51:13.027715,9,10:51,Happy
user_33,track_26,2024-05-15 10:51:13.027715,10,10:51,Energetic
user_50,track_87,2024-02-17 10:51:13.027715,8,10:51,Dark
user_5,track_22,2024-12-17 10:51:13.027715,7,10:51,Romantic
user_47,track_48,2024-01-29 10:51:13.027715,7,10:51,Energetic
user_49,track_83,2024-04-05 10:51:13.027715,6,10:51,Energetic
user_35,track_51,2024-07-16 10:51:13.027715,5,10:51,Melancholic
user_44,track_3,2024-07-26 10:51:13.027715,4,10:51,Romantic
user_34,track_42,2024-09-30 10:51:13.027715,3,10:51,Happy
user_33,track_19,2024-07-30 10:51:13.027715,3,10:51,Energetic
user_21,track_73,2024-09-03 10:51:13.027715,6,10:51,Melancholic
user_17,track_28,2024-11-18 10:51:13.027715,4,10:51,Calm
user_22,track_84,2024-03-14 10:51:13.027715,6,10:51,Romantic
user_48,track_45,2024-06-19 10:51:13.027715,3,10:51,Melancholic
user_37,track_71,2024-10-03 10:51:13.027715,4,10:51,Melancholic
user_15,track_78,2024-12-22 10:51:13.027715,9,10:51,Melancholic
user_35,track_63,2024-02-25 10:51:13.027715,5,10:51,Energetic
user_28,track_73,2024-06-10 10:51:13.027715,7,10:51,Energetic
user_7,track_19,2024-12-13 10:51:13.027715,10,10:51,Calm
user_32,track_47,2024-05-04 10:51:13.027715,2,10:51,Dark
user_11,track_14,2024-06-12 10:51:13.027715,5,10:51,Dark
user_10,track_38,2024-08-27 10:51:13.027715,9,10:51,Dark
user_9,track_53,2024-12-04 10:51:13.027715,3,10:51,Romantic
user_14,track_61,2024-04-07 10:51:13.027715,9,10:51,Romantic
user_13,track_36,2024-03-06 10:51:13.027715,6,10:51,Calm
user_25,track_40,2024-04-12 10:51:13.027715,4,10:51,Romantic
user_2,track_81,2024-05-16 10:51:13.027715,7,10:51,Dark
user_35,track_30,2024-05-12 10:51:13.027715,8,10:51,Dark
user_7,track_9,2024-11-01 10:51:13.027715,6,10:51,Melancholic
user_21,track_64,2024-01-04 10:51:13.027715,5,10:51,Romantic
user_18,track_33,2024-01-17 10:51:13.027715,6,10:51,Energetic
user_3,track_52,2023-12-26 10:51:13.027715,5,10:51,Energetic
user_42,track_89,2024-03-19 10:51:13.027715,8,10:51,Melancholic
user_39,track_14,2024-10-04 10:51:13.027715,1,10:51,Melancholic
user_41,track_75,2024-06-05 10:51:13.027715,7,10:51,Melancholic
user_49,track_53,2024-07-19 10:51:13.027715,10,10:51,Energetic
user_11,track_99,2024-08-26 10:51:13.027715,10,10:51,Dark
user_39,track_59,2024-10-26 10:51:13.027715,2,10:51,Melancholic
user_24,track_78,2024-05-23 10:51:13.027715,9,10:51,Calm
user_46,track_94,2024-08-18 10:51:13.027715,1,10:51,Melancholic
user_19,track_41,2024-05-14 10:51:13.027715,10,10:51,Happy
user_4,track_68,2024-05-29 10:51:13.027715,6,10:51,Melancholic
user_26,track_68,2024-08-31 10:51:13.027715,9,10:51,Energetic
user_38,track_92,2024-05-29 10:51:13.027715,1,10:51,Romantic
user_42,track_8,2024-12-10 10:51:13.027715,4,10:51,Melancholic
user_32,track_2,2024-12-15 10:51:13.027715,4,10:51,Romantic
user_39,track_86,2024-11-14 10:51:13.027715,9,10:51,Happy
user_45,track_41,2024-05-01 10:51:13.027715,5,10:51,Calm
user_46,track_55,2024-03-18 10:51:13.027715,5,10:51,Romantic
user_36,track_16,2023-12-31 10:51:13.027715,6,10:51,Dark
user_40,track_93,2024-06-06 10:51:13.027715,1,10:51,Melancholic
user_37,track_62,2024-04-22 10:51:13.027715,1,10:51,Happy
user_33,track_48,2024-03-21 10:51:13.027715,9,10:51,Happy
user_36,track_30,2024-05-03 10:51:13.027715,3,10:51,Romantic
user_3,track_12,2024-12-20 10:51:13.027715,4,10:51,Calm
user_9,track_35,2024-07-23 10:51:13.027715,1,10:51,Energetic
user_8,track_11,2024-11-25 10:51:13.027715,9,10:51,Melancholic
user_33,track_64,2024-09-06 10:51:13.027715,8,10:51,Happy
user_6,track_50,2024-09-17 10:51:13.027715,2,10:51,Calm
user_41,track_85,2024-05-23 10:51:13.027715,8,10:51,Dark
user_39,track_21,2024-03-06 10:51:13.027715,7,10:51,Happy
user_4,track_69,2024-10-10 10:51:13.027715,6,10:51,Calm
user_13,track_48,2024-02-02 10:51:13.027715,1,10:51,Energetic
user_49,track_20,2024-07-31 10:51:13.027715,7,10:51,Energetic
user_2,track_67,2024-08-18 10:51:13.027715,10,10:51,Happy
user_5,track_44,2024-01-18 10:51:13.027715,7,10:51,Happy
user_44,track_33,2024-11-12 10:51:13.027715,9,10:51,Romantic
user_27,track_73,2024-01-03 10:51:13.027715,1,10:51,Melancholic
user_32,track_61,2024-11-13 10:51:13.027715,2,10:51,Calm
user_21,track_9,2024-11-20 10:51:13.027715,9,10:51,Happy
user_8,track_68,2024-12-07 10:51:13.027715,9,10:51,Melancholic
user_38,track_35,2024-07-12 10:51:13.027715,6,10:51,Romantic
user_8,track_81,2024-07-24 10:51:13.027715,6,10:51,Melancholic
user_50,track_98,2024-10-09 10:51:13.027715,4,10:51,Happy
user_3,track_88,2024-09-28 10:51:13.027715,4,10:51,Energetic
user_44,track_96,2024-08-29 10:51:13.027715,5,10:51,Calm
user_3,track_65,2023-12-28 10:51:13.027715,3,10:51,Calm
user_22,track_8,2024-01-17 10:51:13.027715,1,10:51,Energetic
user_6,track_45,2024-11-27 10:51:13.027715,1,10:51,Happy
user_2,track_87,2024-02-15 10:51:13.027715,7,10:51,Calm
user_23,track_47,2024-03-12 10:51:13.027715,1,10:51,Happy
user_44,track_40,2024-08-12 10:51:13.027715,1,10:51,Romantic
user_2,track_76,2024-05-19 10:51:13.027715,3,10:51,Happy
user_38,track_54,2024-07-09 10:51:13.027715,10,10:51,Melancholic
user_17,track_76,2024-09-17 10:51:13.027715,4,10:51,Energetic
user_35,track_46,2024-03-31 10:51:13.027715,4,10:51,Happy
user_34,track_47,2024-05-01 10:51:13.027715,2,10:51,Romantic
user_23,track_15,2024-02-19 10:51:13.027715,1,10:51,Dark
user_30,track_19,2024-07-04 10:51:13.027715,3,10:51,Energetic
user_8,track_26,2024-06-17 10:51:13.027715,4,10:51,Calm
user_22,track_52,2024-08-24 10:51:13.027715,3,10:51,Melancholic
user_44,track_93,2024-11-08 10:51:13.027715,8,10:51,Calm
user_36,track_22,2024-10-21 10:51:13.027715,10,10:51,Romantic
user_5,track_21,2024-08-16 10:51:13.027715,1,10:51,Romantic
user_13,track_51,2024-02-18 10:51:13.027715,2,10:51,Calm
user_29,track_38,2023-12-27 10:51:13.027715,7,10:51,Energetic
user_31,track_20,2024-06-14 10:51:13.027715,4,10:51,Calm
user_47,track_29,2024-02-21 10:51:13.027715,8,10:51,Happy
user_16,track_51,2024-06-26 10:51:13.027715,3,10:51,Calm
user_42,track_4,2024-03-07 10:51:13.027715,6,10:51,Melancholic
user_30,track_55,2024-03-17 10:51:13.027715,9,10:51,Melancholic
user_16,track_71,2024-11-25 10:51:13.027715,1,10:51,Dark
user_12,track_92,2024-07-28 10:51:13.027715,1,10:51,Melancholic
user_17,track_28,2024-04-01 10:51:13.027715,8,10:51,Calm
user_16,track_4,2024-03-03 10:51:13.027715,3,10:51,Melancholic
user_12,track_22,2024-12-13 10:51:13.027715,5,10:51,Energetic
user_8,track_76,2024-07-13 10:51:13.027715,1,10:51,Melancholic
user_20,track_45,2024-09-02 10:51:13.027715,5,10:51,Happy
user_3,track_67,2024-06-20 10:51:13.027715,6,10:51,Energetic
user_16,track_86,2024-03-04 10:51:13.027715,8,10:51,Dark
user_30,track_66,2024-05-06 10:51:13.027715,3,10:51,Happy
user_45,track_88,2024-05-11 10:51:13.027715,3,10:51,Calm
user_23,track_34,2024-02-18 10:51:13.027715,10,10:51,Calm
user_28,track_91,2024-09-17 10:51:13.027715,9,10:51,Calm
user_40,track_55,2024-10-30 10:51:13.027715,4,10:51,Happy
user_5,track_1,2024-09-04 10:51:13.027715,4,10:51,Happy
user_20,track_72,2024-07-25 10:51:13.027715,7,10:51,Happy
user_40,track_87,2024-04-22 10:51:13.027715,2,10:51,Energetic
user_44,track_38,2024-10-16 10:51:13.027715,8,10:51,Romantic
user_1,track_6,2024-02-16 10:51:13.027715,6,10:51,Energetic
user_30,track_86,2024-03-10 10:51:13.027715,3,10:51,Calm
user_21,track_25,2024-04-18 10:51:13.027715,9,10:51,Romantic
user_20,track_82,2024-11-18 10:51:13.027715,5,10:51,Melancholic
user_6,track_17,2024-04-29 10:51:13.027715,8,10:51,Calm
user_22,track_61,2024-07-29 10:51:13.027715,7,10:51,Dark
user_18,track_12,2024-05-11 10:51:13.027715,8,10:51,Energetic
user_8,track_6,2024-04-24 10:51:13.027715,7,10:51,Happy
user_39,track_90,2024-01-22 10:51:13.027715,3,10:51,Energetic
user_32,track_27,2023-12-25 10:51:13.027715,2,10:51,Happy
user_33,track_8,2024-06-06 10:51:13.027715,7,10:51,Romantic
user_16,track_83,2024-07-23 10:51:13.027715,3,10:51,Dark
user_12,track_65,2024-10-12 10:51:13.027715,3,10:51,Romantic
user_38,track_57,2024-06-06 10:51:13.027715,2,10:51,Dark
user_34,track_93,2024-03-03 10:51:13.027715,4,10:51,Energetic
user_14,track_99,2024-12-07 10:51:13.027715,8,10:51,Happy
user_36,track_40,2024-08-17 10:51:13.027715,1,10:51,Romantic
user_33,track_14,2024-05-21 10:51:13.027715,1,10:51,Dark
user_23,track_35,2024-10-24 10:51:13.027715,5,10:51,Calm
user_50,track_48,2024-09-11 10:51:13.027715,5,10:51,Calm
user_45,track_84,2024-11-12 10:51:13.027715,1,10:51,Romantic
user_2,track_56,2024-11-29 10:51:13.027715,6,10:51,Happy
user_41,track_49,2024-11-15 10:51:13.027715,1,10:51,Romantic
user_21,track_13,2024-03-08 10:51:13.027715,5,10:51,Energetic
user_2,track_61,2024-08-15 10:51:13.027715,9,10:51,Dark
user_27,track_49,2024-05-09 10:51:13.027715,5,10:51,Energetic
user_9,track_46,2024-09-07 10:51:13.027715,6,10:51,Calm
user_1,track_62,2024-07-05 10:51:13.027715,8,10:51,Dark
user_11,track_8,2024-09-13 10:51:13.027715,1,10:51,Romantic
user_3,track_43,2024-01-05 10:51:13.027715,2,10:51,Energetic
user_23,track_20,2024-12-12 10:51:13.027715,9,10:51,Melancholic
user_26,track_97,2024-03-24 10:51:13.027715,3,10:51,Happy
user_4,track_90,2024-09-14 10:51:13.027715,6,10:51,Happy
user_18,track_39,2024-11-10 10:51:13.027715,5,10:51,Melancholic
user_6,track_85,2024-02-23 10:51:13.027715,2,10:51,Calm
user_35,track_49,2024-12-07 10:51:13.027715,7,10:51,Dark
user_22,track_64,2024-01-29 10:51:13.027715,4,10:51,Happy
user_43,track_62,2024-10-28 10:51:13.027715,1,10:51,Melancholic
user_15,track_54,2024-02-17 10:51:13.027715,4,10:51,Romantic
user_22,track_9,2024-02-25 10:51:13.027715,6,10:51,Melancholic
user_37,track_88,2024-12-12 10:51:13.027715,7,10:51,Calm
user_42,track_37,2024-02-10 10:51:13.027715,7,10:51,Calm
user_12,track_49,2024-10-05 10:51:13.027715,7,10:51,Energetic
user_47,track_41,2024-05-22 10:51:13.027715,3,10:51,Happy
user_49,track_17,2024-01-20 10:51:13.027715,6,10:51,Energetic
user_42,track_88,2024-04-04 10:51:13.027715,8,10:51,Melancholic
user_38,track_21,2024-07-28 10:51:13.027715,4,10:51,Dark
user_18,track_51,2024-10-04 10:51:13.027715,8,10:51,Dark
user_45,track_59,2024-05-23 10:51:13.027715,2,10:51,Calm
user_35,track_39,2024-06-09 10:51:13.027715,10,10:51,Dark
user_30,track_55,2024-06-07 10:51:13.027715,9,10:51,Dark
user_24,track_41,2024-11-29 10:51:13.027715,9,10:51,Dark
user_42,track_39,2024-09-26 10:51:13.027715,8,10:51,Melancholic
user_30,track_13,2024-03-31 10:51:13.027715,10,10:51,Dark
user_14,track_64,2024-08-03 10:51:13.027715,10,10:51,Romantic
user_6,track_11,2024-10-26 10:51:13.027715,1,10:51,Dark
user_3,track_19,2023-12-25 10:51:13.027715,2,10:51,Dark
user_16,track_11,2024-11-28 10:51:13.027715,6,10:51,Energetic
user_7,track_77,2024-11-07 10:51:13.027715,10,10:51,Melancholic
user_14,track_46,2024-03-11 10:51:13.027715,5,10:51,Calm
user_9,track_45,2024-04-02 10:51:13.027715,9,10:51,Energetic
user_15,track_1,2024-12-08 10:51:13.027715,5,10:51,Happy
user_21,track_40,2024-06-08 10:51:13.027715,2,10:51,Melancholic
user_35,track_19,2024-03-17 10:51:13.027715,10,10:51,Romantic
user_2,track_76,2024-09-29 10:51:13.027715,4,10:51,Melancholic
user_27,track_72,2024-04-18 10:51:13.027715,9,10:51,Happy
user_2,track_72,2024-03-29 10:51:13.027715,1,10:51,Happy
user_35,track_61,2024-01-24 10:51:13.027715,1,10:51,Happy
user_18,track_12,2024-08-29 10:51:13.027715,7,10:51,Calm
user_14,track_61,2024-12-17 10:51:13.027715,3,10:51,Dark
user_20,track_33,2024-08-09 10:51:13.027715,10,10:51,Melancholic
user_18,track_45,2024-07-01 10:51:13.027715,2,10:51,Dark
user_10,track_90,2024-01-31 10:51:13.027715,9,10:51,Dark
user_25,track_92,2024-02-13 10:51:13.027715,3,10:51,Romantic
user_2,track_69,2024-05-23 10:51:13.027715,2,10:51,Happy
user_25,track_8,2024-10-03 10:51:13.027715,8,10:51,Calm
user_33,track_25,2024-05-15 10:51:13.027715,10,10:51,Romantic
user_36,track_91,2024-09-12 10:51:13.027715,6,10:51,Energetic
user_31,track_46,2024-03-26 10:51:13.027715,6,10:51,Calm
user_14,track_87,2024-12-10 10:51:13.027715,10,10:51,Dark
user_1,track_30,2024-07-18 10:51:13.027715,7,10:51,Calm
user_46,track_47,2024-07-25 10:51:13.027715,7,10:51,Happy
user_16,track_87,2024-09-07 10:51:13.027715,6,10:51,Energetic
user_46,track_49,2024-06-19 10:51:13.027715,4,10:51,Happy
user_3,track_47,2024-02-27 10:51:13.027715,9,10:51,Energetic
user_35,track_84,2024-09-17 10:51:13.027715,6,10:51,Romantic
user_41,track_82,2024-08-15 10:51:13.027715,4,10:51,Dark
user_6,track_18,2024-03-06 10:51:13.027715,3,10:51,Energetic
user_25,track_66,2024-07-06 10:51:13.027715,4,10:51,Energetic
user_13,track_68,2024-06-24 10:51:13.027715,3,10:51,Energetic
user_34,track_94,2023-12-26 10:51:13.027715,2,10:51,Calm
user_8,track_33,2024-11-15 10:51:13.027715,5,10:51,Romantic
user_21,track_36,2024-12-09 10:51:13.027715,2,10:51,Calm
user_34,track_82,2024-12-20 10:51:13.027715,6,10:51,Dark
user_4,track_19,2024-01-10 10:51:13.027715,3,10:51,Energetic
user_25,track_28,2024-05-28 10:51:13.027715,6,10:51,Romantic
user_15,track_40,2024-07-16 10:51:13.027715,10,10:51,Romantic
user_4,track_84,2024-12-08 10:51:13.027715,9,10:51,Melancholic
user_45,track_97,2024-09-07 10:51:13.027715,1,10:51,Dark
user_12,track_76,2024-02-17 10:51:13.027715,6,10:51,Romantic
user_32,track_15,2024-05-11 10:51:13.027715,9,10:51,Energetic
user_32,track_41,2024-07-07 10:51:13.027715,4,10:51,Energetic
user_28,track_39,2024-11-20 10:51:13.027715,2,10:51,Romantic
user_13,track_2,2024-04-17 10:51:13.027715,4,10:51,Calm
user_31,track_63,2024-04-21 10:51:13.027715,1,10:51,Dark
user_14,track_29,2024-03-30 10:51:13.027715,3,10:51,Energetic
user_20,track_74,2024-08-05 10:51:13.027715,10,10:51,Romantic
user_18,track_66,2024-03-25 10:51:13.027715,9,10:51,Energetic
user_29,track_51,2024-09-19 10:51:13.027715,10,10:51,Romantic
user_6,track_75,2024-05-11 10:51:13.027715,5,10:51,Dark
user_32,track_77,2024-11-15 10:51:13.027715,6,10:51,Romantic
user_29,track_10,2024-02-26 10:51:13.027715,3,10:51,Melancholic
user_43,track_14,2024-11-25 10:51:13.027715,5,10:51,Romantic
user_2,track_82,2024-02-10 10:51:13.027715,8,10:51,Romantic
user_23,track_51,2024-04-23 10:51:13.027715,6,10:51,Dark
user_19,track_73,2024-05-02 10:51:13.027715,4,10:51,Romantic
user_31,track_39,2024-06-22 10:51:13.027715,2,10:51,Dark
user_5,track_28,2024-03-27 10:51:13.027715,9,10:51,Melancholic
user_19,track_3,2024-05-02 10:51:13.027715,1,10:51,Dark
user_34,track_84,2024-04-29 10:51:13.027715,1,10:51,Energetic
user_10,track_70,2024-04-02 10:51:13.027715,4,10:51,Dark
user_25,track_27,2023-12-31 10:51:13.027715,7,10:51,Melancholic
user_2,track_2,2024-01-19 10:51:13.027715,1,10:51,Happy
user_11,track_93,2024-10-20 10:51:13.027715,9,10:51,Romantic
user_50,track_38,2024-06-30 10:51:13.027715,4,10:51,Dark
user_31,track_3,2024-12-21 10:51:13.027715,3,10:51,Romantic
user_15,track_16,2024-08-04 10:51:13.027715,1,10:51,Calm
user_9,track_94,2024-07-19 10:51:13.027715,10,10:51,Energetic
user_23,track_40,2024-02-04 10:51:13.027715,4,10:51,Energetic
user_19,track_2,2024-07-31 10:51:13.027715,9,10:51,Calm
user_9,track_81,2024-03-06 10:51:13.027715,10,10:51,Calm
user_35,track_41,2024-07-24 10:51:13.027715,6,10:51,Dark
user_21,track_12,2024-06-14 10:51:13.027715,6,10:51,Calm
user_9,track_35,2024-10-12 10:51:13.027715,1,10:51,Happy
user_28,track_65,2024-02-23 10:51:13.027715,10,10:51,Romantic
user_46,track_55,2024-01-15 10:51:13.027715,2,10:51,Romantic
user_7,track_45,2024-08-06 10:51:13.027715,6,10:51,Melancholic
user_16,track_79,2024-06-20 10:51:13.027715,2,10:51,Calm
user_16,track_90,2024-03-06 10:51:13.027715,3,10:51,Calm
user_33,track_85,2024-10-24 10:51:13.027715,4,10:51,Happy
user_4,track_62,2024-06-09 10:51:13.027715,5,10:51,Energetic
user_4,track_49,2024-03-04 10:51:13.027715,9,10:51,Energetic
user_39,track_95,2024-02-09 10:51:13.027715,4,10:51,Romantic
user_40,track_25,2024-02-26 10:51:13.027715,9,10:51,Romantic
user_17,track_23,2024-01-15 10:51:13.027715,10,10:51,Dark
user_37,track_24,2024-12-13 10:51:13.027715,3,10:51,Happy
user_39,track_38,2024-10-23 10:51:13.027715,8,10:51,Melancholic
user_29,track_28,2024-01-26 10:51:13.027715,1,10:51,Melancholic
user_36,track_21,2024-05-12 10:51:13.027715,9,10:51,Happy
user_38,track_54,2024-07-24 10:51:13.027715,9,10:51,Melancholic
user_39,track_18,2024-06-08 10:51:13.027715,10,10:51,Energetic
user_50,track_36,2024-11-02 10:51:13.027715,2,10:51,Melancholic
user_37,track_99,2024-04-08 10:51:13.027715,4,10:51,Melancholic
user_35,track_45,2024-10-26 10:51:13.027715,8,10:51,Happy
user_7,track_73,2024-10-13 10:51:13.027715,7,10:51,Happy
user_27,track_53,2024-07-29 10:51:13.027715,1,10:51,Melancholic
user_28,track_30,2024-01-10 10:51:13.027715,5,10:51,Calm
user_22,track_60,2024-10-22 10:51:13.027715,7,10:51,Happy
user_14,track_98,2024-02-18 10:51:13.027715,4,10:51,Dark
user_7,track_32,2024-04-25 10:51:13.027715,1,10:51,Dark
user_37,track_67,2024-01-29 10:51:13.027715,9,10:51,Energetic
user_22,track_67,2024-09-08 10:51:13.027715,5,10:51,Melancholic
user_5,track_28,2024-05-12 10:51:13.027715,2,10:51,Calm
user_2,track_44,2024-02-15 10:51:13.027715,8,10:51,Energetic
user_27,track_79,2024-05-20 10:51:13.027715,2,10:51,Melancholic
user_21,track_41,2024-04-27 10:51:13.027715,3,10:51,Happy
user_38,track_63,2024-04-09 10:51:13.027715,10,10:51,Dark
user_15,track_23,2024-04-06 10:51:13.027715,1,10:51,Romantic
user_21,track_75,2024-12-19 10:51:13.027715,2,10:51,Calm
user_10,track_48,2024-04-07 10:51:13.027715,7,10:51,Romantic
user_23,track_32,2024-10-31 10:51:13.027715,10,10:51,Dark
user_39,track_57,2024-11-07 10:51:13.027715,2,10:51,Romantic
user_5,track_100,2024-05-23 10:51:13.027715,6,10:51,Happy
user_1,track_33,2024-06-30 10:51:13.027715,3,10:51,Melancholic
user_13,track_24,2024-12-15 10:51:13.027715,4,10:51,Happy
user_21,track_39,2024-09-16 10:51:13.027715,8,10:51,Romantic
user_26,track_34,2024-12-04 10:51:13.027715,3,10:51,Happy
user_50,track_56,2024-04-27 10:51:13.027715,10,10:51,Dark
user_45,track_28,2024-10-24 10:51:13.027715,6,10:51,Calm
user_21,track_37,2024-06-29 10:51:13.027715,1,10:51,Happy
user_18,track_7,2024-01-21 10:51:13.027715,7,10:51,Dark
user_37,track_68,2024-10-23 10:51:13.027715,8,10:51,Calm
user_45,track_37,2024-08-01 10:51:13.027715,8,10:51,Melancholic
user_32,track_56,2024-05-22 10:51:13.027715,3,10:51,Romantic
user_36,track_65,2024-12-21 10:51:13.027715,10,10:51,Melancholic
user_17,track_65,2024-07-17 10:51:13.027715,1,10:51,Energetic
user_35,track_47,2024-05-11 10:51:13.027715,9,10:51,Dark
user_49,track_20,2024-03-30 10:51:13.027715,6,10:51,Calm
user_11,track_19,2024-08-26 10:51:13.027715,9,10:51,Happy
user_21,track_29,2024-09-26 10:51:13.027715,7,10:51,Melancholic
user_26,track_74,2024-01-30 10:51:13.027715,1,10:51,Calm
user_4,track_60,2024-10-17 10:51:13.027715,1,10:51,Dark
user_34,track_18,2024-01-02 10:51:13.027715,6,10:51,Energetic
user_48,track_92,2024-09-17 10:51:13.027715,5,10:51,Melancholic
user_18,track_35,2024-04-01 10:51:13.027715,9,10:51,Romantic
user_40,track_43,2024-09-10 10:51:13.027715,2,10:51,Calm
user_35,track_95,2024-02-05 10:51:13.027715,8,10:51,Romantic
user_41,track_91,2024-08-23 10:51:13.027715,5,10:51,Calm
user_29,track_11,2024-11-25 10:51:13.027715,2,10:51,Calm
user_29,track_49,2024-08-09 10:51:13.027715,10,10:51,Dark
user_38,track_38,2024-06-12 10:51:13.027715,6,10:51,Dark
user_42,track_64,2024-05-12 10:51:13.027715,10,10:51,Dark
user_21,track_69,2024-01-27 10:51:13.027715,8,10:51,Happy
user_42,track_8,2024-07-07 10:51:13.027715,4,10:51,Calm
user_13,track_34,2024-12-15 10:51:13.027715,2,10:51,Melancholic
user_49,track_48,2024-11-14 10:51:13.027715,5,10:51,Romantic
user_41,track_56,2024-11-29 10:51:13.027715,2,10:51,Dark
user_17,track_76,2024-04-07 10:51:13.027715,2,10:51,Dark
user_9,track_65,2024-05-12 10:51:13.027715,6,10:51,Romantic
user_41,track_31,2024-08-22 10:51:13.027715,10,10:51,Romantic
user_1,track_4,2024-11-16 10:51:13.027715,9,10:51,Calm
user_2,track_50,2024-01-31 10:51:13.027715,4,10:51,Dark
user_48,track_69,2024-04-17 10:51:13.027715,6,10:51,Romantic
user_29,track_30,2024-07-01 10:51:13.027715,7,10:51,Happy
user_33,track_88,2024-09-25 10:51:13.027715,6,10:51,Happy
user_10,track_59,2024-11-17 10:51:13.027715,8,10:51,Dark
user_50,track_67,2024-02-12 10:51:13.027715,4,10:51,Romantic
user_40,track_75,2024-07-01 10:51:13.027715,1,10:51,Calm
user_21,track_45,2024-03-15 10:51:13.027715,7,10:51,Calm
user_28,track_4,2024-10-04 10:51:13.027715,3,10:51,Calm
user_11,track_26,2024-09-01 10:51:13.027715,6,10:51,Energetic
user_34,track_27,2024-11-14 10:51:13.027715,2,10:51,Dark
user_8,track_46,2024-02-27 10:51:13.027715,9,10:51,Calm
user_22,track_64,2024-05-14 10:51:13.027715,1,10:51,Happy
user_8,track_91,2024-02-10 10:51:13.027715,6,10:51,Romantic
user_49,track_51,2024-01-10 10:51:13.027715,6,10:51,Melancholic
user_15,track_50,2024-08-31 10:51:13.027715,5,10:51,Melancholic
user_17,track_6,2024-06-21 10:51:13.027715,5,10:51,Calm
user_23,track_59,2024-02-05 10:51:13.027715,1,10:51,Melancholic
user_24,track_15,2024-10-29 10:51:13.027715,10,10:51,Melancholic
user_45,track_30,2024-11-14 10:51:13.027715,5,10:51,Energetic
user_19,track_42,2024-01-05 10:51:13.027715,2,10:51,Happy
user_5,track_37,2024-11-14 10:51:13.027715,7,10:51,Happy
user_32,track_42,2024-01-12 10:51:13.027715,3,10:51,Energetic
user_44,track_35,2024-05-01 10:51:13.027715,4,10:51,Energetic
user_1,track_87,2024-03-10 10:51:13.027715,3,10:51,Melancholic
user_23,track_6,2024-04-06 10:51:13.027715,3,10:51,Dark
user_37,track_68,2024-05-22 10:51:13.027715,4,10:51,Romantic
user_8,track_18,2024-07-30 10:51:13.027715,5,10:51,Romantic
user_13,track_73,2024-01-23 10:51:13.027715,1,10:51,Melancholic
user_8,track_29,2024-07-09 10:51:13.027715,4,10:51,Romantic
user_23,track_77,2024-09-23 10:51:13.027715,8,10:51,Energetic
user_43,track_59,2024-01-06 10:51:13.027715,10,10:51,Happy
user_1,track_47,2024-10-26 10:51:13.027715,7,10:51,Romantic
user_45,track_17,2024-10-26 10:51:13.027715,9,10:51,Melancholic
user_24,track_96,2024-02-24 10:51:13.027715,5,10:51,Dark
user_35,track_22,2024-07-08 10:51:13.027715,10,10:51,Melancholic
user_24,track_68,2024-03-30 10:51:13.027715,4,10:51,Calm
user_17,track_69,2023-12-27 10:51:13.027715,8,10:51,Melancholic
user_5,track_37,2024-11-09 10:51:13.027715,9,10:51,Energetic
user_20,track_49,2024-01-14 10:51:13.027715,7,10:51,Happy
user_21,track_13,2024-06-26 10:51:13.027715,7,10:51,Happy
user_40,track_34,2024-07-07 10:51:13.027715,5,10:51,Romantic
user_31,track_86,2024-01-03 10:51:13.027715,4,10:51,Energetic
user_46,track_53,2024-06-16 10:51:13.027715,10,10:51,Calm
